,TID,DATA_SET,STATION,GEAR_MODEL,DATE_,Year,Month,Day,D.N,HEURE,Region,LONGITUDE,LATITUDE,ZMin,ZMax,Zstation,Z_habitat,TAXON,STADE,Ind.m3,ind.m2,ID,total_abund,cum_abund,pcum,percZ_stn,lInd.m3
764,01-10-26_43.25_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,01/10/2026,2001,10,26,D,1653,WSS,-65.05,43.25,100,115,164.5,Basins_100-325m,Cfin,CV,255.5333333,3833,01-10-26_43.25_-65.05,31700,15060,0.475078864,0.699088146,5.547258611
765,01-10-26_43.25_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,01/10/2026,2001,10,26,D,1653,WSS,-65.05,43.25,115,135,164.5,Basins_100-325m,Cfin,CV,489.8,9796,01-10-26_43.25_-65.05,31700,24856,0.784100946,0.820668693,6.196036713
766,01-10-26_43.25_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,01/10/2026,2001,10,26,D,1653,WSS,-65.05,43.25,135,155,164.5,Basins_100-325m,Cfin,CV,342.2,6844,01-10-26_43.25_-65.05,31700,31700,1,0.94224924,5.838313368
767,01-10-29_43.87_-62.86_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,01/10/2029,2001,10,29,N,500,WSS,-62.86,43.87,0,25,251.2,Basins_100-325m,Cfin,CV,17.6,440,01-10-29_43.87_-62.86,35407,440,0.012426921,0.099522293,2.923161581
768,01-10-29_43.87_-62.86_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,01/10/2029,2001,10,29,N,500,WSS,-62.86,43.87,25,50,251.2,Basins_100-325m,Cfin,CV,17.2,430,01-10-29_43.87_-62.86,35407,870,0.024571412,0.199044586,2.901421594
769,01-10-29_43.87_-62.86_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,01/10/2029,2001,10,29,N,500,WSS,-62.86,43.87,50,80,251.2,Basins_100-325m,Cfin,CV,6.966666667,209,01-10-29_43.87_-62.86,35407,1079,0.0304742,0.318471338,2.07526617
770,01-10-29_43.87_-62.86_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,01/10/2029,2001,10,29,N,500,WSS,-62.86,43.87,80,110,251.2,Basins_100-325m,Cfin,CV,3.966666667,119,01-10-29_43.87_-62.86,35407,1198,0.033835117,0.437898089,1.602748924
771,01-10-29_43.87_-62.86_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,01/10/2029,2001,10,29,N,500,WSS,-62.86,43.87,110,140,251.2,Basins_100-325m,Cfin,CV,0.566666667,17,01-10-29_43.87_-62.86,35407,1215,0.034315248,0.557324841,0.44895022
772,01-10-29_43.87_-62.86_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,01/10/2029,2001,10,29,N,500,WSS,-62.86,43.87,140,170,251.2,Basins_100-325m,Cfin,CV,450.8333333,13525,01-10-29_43.87_-62.86,35407,14740,0.416301861,0.676751592,6.11331338
773,01-10-29_43.87_-62.86_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,01/10/2029,2001,10,29,N,500,WSS,-62.86,43.87,170,200,251.2,Basins_100-325m,Cfin,CV,250.4,7512,01-10-29_43.87_-62.86,35407,22252,0.628463298,0.796178344,5.527045296
774,01-10-29_43.87_-62.86_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,01/10/2029,2001,10,29,N,500,WSS,-62.86,43.87,200,230,251.2,Basins_100-325m,Cfin,CV,229.5333333,6886,01-10-29_43.87_-62.86,35407,29138,0.822944615,0.915605096,5.440395465
775,01-10-29_43.87_-62.86_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,01/10/2029,2001,10,29,N,500,WSS,-62.86,43.87,230,251,251.2,Basins_100-325m,Cfin,CV,298.5238095,6269,01-10-29_43.87_-62.86,35407,35407,1,0.999203822,5.702193912
776,01-10-31_44.04_-59.03_Cfin_CV,SS_CALSPP,GULLY,BIONESS 0.5m,01/10/1931,2001,10,31,N,2335,ESS,-59.03,44.04,0,50,1073.5,Oceanic_>750m,Cfin,CV,1.7,85,01-10-31_44.04_-59.03,5908,85,0.014387271,0.046576619,0.993251773
777,01-10-31_44.04_-59.03_Cfin_CV,SS_CALSPP,GULLY,BIONESS 0.5m,01/10/1931,2001,10,31,N,2335,ESS,-59.03,44.04,50,100,1073.5,Oceanic_>750m,Cfin,CV,1.38,69,01-10-31_44.04_-59.03,5908,154,0.026066351,0.093153237,0.867100488
778,01-10-31_44.04_-59.03_Cfin_CV,SS_CALSPP,GULLY,BIONESS 0.5m,01/10/1931,2001,10,31,N,2335,ESS,-59.03,44.04,100,150,1073.5,Oceanic_>750m,Cfin,CV,0.62,31,01-10-31_44.04_-59.03,5908,185,0.031313473,0.139729856,0.482426149
779,01-10-31_44.04_-59.03_Cfin_CV,SS_CALSPP,GULLY,BIONESS 0.5m,01/10/1931,2001,10,31,N,2335,ESS,-59.03,44.04,150,200,1073.5,Oceanic_>750m,Cfin,CV,0.58,29,01-10-31_44.04_-59.03,5908,214,0.036222072,0.186306474,0.457424847
780,01-10-31_44.04_-59.03_Cfin_CV,SS_CALSPP,GULLY,BIONESS 0.5m,01/10/1931,2001,10,31,N,2335,ESS,-59.03,44.04,200,275,1073.5,Oceanic_>750m,Cfin,CV,1.28,96,01-10-31_44.04_-59.03,5908,310,0.052471225,0.256171402,0.824175443
781,01-10-31_44.04_-59.03_Cfin_CV,SS_CALSPP,GULLY,BIONESS 0.5m,01/10/1931,2001,10,31,N,2335,ESS,-59.03,44.04,275,350,1073.5,Oceanic_>750m,Cfin,CV,12.73333333,955,01-10-31_44.04_-59.03,5908,1265,0.214116452,0.32603633,2.619825968
782,01-10-31_44.04_-59.03_Cfin_CV,SS_CALSPP,GULLY,BIONESS 0.5m,01/10/1931,2001,10,31,N,2335,ESS,-59.03,44.04,350,425,1073.5,Oceanic_>750m,Cfin,CV,20.61333333,1546,01-10-31_44.04_-59.03,5908,2811,0.475795531,0.395901258,3.073310408
783,01-10-31_44.04_-59.03_Cfin_CV,SS_CALSPP,GULLY,BIONESS 0.5m,01/10/1931,2001,10,31,N,2335,ESS,-59.03,44.04,425,500,1073.5,Oceanic_>750m,Cfin,CV,17.45333333,1309,01-10-31_44.04_-59.03,5908,4120,0.697359513,0.465766185,2.915245023
784,01-10-31_44.04_-59.03_Cfin_CV,SS_CALSPP,GULLY,BIONESS 0.5m,01/10/1931,2001,10,31,N,2335,ESS,-59.03,44.04,500,575,1073.5,Oceanic_>750m,Cfin,CV,23.84,1788,01-10-31_44.04_-59.03,5908,5908,1,0.535631113,3.212455257
785,02-10-22_43.27_-65.02_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,02/10/2022,2002,10,22,N,2223,WSS,-65.02,43.27,0,15,166.5,Basins_100-325m,Cfin,CV,40.66666667,610,02-10-22_43.27_-65.02,63079,610,0.009670413,0.09009009,3.729701449
786,02-10-22_43.27_-65.02_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,02/10/2022,2002,10,22,N,2223,WSS,-65.02,43.27,15,30,166.5,Basins_100-325m,Cfin,CV,75.33333333,1130,02-10-22_43.27_-65.02,63079,1740,0.027584458,0.18018018,4.335109715
787,02-10-22_43.27_-65.02_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,02/10/2022,2002,10,22,N,2223,WSS,-65.02,43.27,30,45,166.5,Basins_100-325m,Cfin,CV,50.66666667,760,02-10-22_43.27_-65.02,63079,2500,0.039632841,0.27027027,3.944812828
788,02-10-22_43.27_-65.02_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,02/10/2022,2002,10,22,N,2223,WSS,-65.02,43.27,45,60,166.5,Basins_100-325m,Cfin,CV,35.73333333,536,02-10-22_43.27_-65.02,63079,3036,0.048130123,0.36036036,3.603684608
789,02-10-22_43.27_-65.02_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,02/10/2022,2002,10,22,N,2223,WSS,-65.02,43.27,60,75,166.5,Basins_100-325m,Cfin,CV,20.8,312,02-10-22_43.27_-65.02,63079,3348,0.053076301,0.45045045,3.08190997
790,02-10-22_43.27_-65.02_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,02/10/2022,2002,10,22,N,2223,WSS,-65.02,43.27,75,110,166.5,Basins_100-325m,Cfin,CV,292.7142857,10245,02-10-22_43.27_-65.02,63079,13593,0.215491685,0.660660661,5.682607478
791,02-10-22_43.27_-65.02_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,02/10/2022,2002,10,22,N,2223,WSS,-65.02,43.27,110,125,166.5,Basins_100-325m,Cfin,CV,1256,18840,02-10-22_43.27_-65.02,63079,32433,0.514164778,0.750750751,7.136483209
792,02-10-22_43.27_-65.02_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,02/10/2022,2002,10,22,N,2223,WSS,-65.02,43.27,125,140,166.5,Basins_100-325m,Cfin,CV,583.8,8757,02-10-22_43.27_-65.02,63079,41190,0.652990694,0.840840841,6.371269908
793,02-10-22_43.27_-65.02_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,02/10/2022,2002,10,22,N,2223,WSS,-65.02,43.27,140,155,166.5,Basins_100-325m,Cfin,CV,1459.266667,21889,02-10-22_43.27_-65.02,63079,63079,1,0.930930931,7.286374346
794,02-10-22_43.88_-62.83_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,02/10/2022,2002,10,22,N,4,WSS,-62.83,43.88,0,25,250.9,Basins_100-325m,Cfin,CV,100,2500,02-10-22_43.88_-62.83,50503,2500,0.04950201,0.099641291,4.615120517
795,02-10-22_43.88_-62.83_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,02/10/2022,2002,10,22,N,4,WSS,-62.83,43.88,25,50,250.9,Basins_100-325m,Cfin,CV,72.84,1821,02-10-22_43.88_-62.83,50503,4321,0.085559274,0.199282583,4.30190059
796,02-10-22_43.88_-62.83_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,02/10/2022,2002,10,22,N,4,WSS,-62.83,43.88,50,75,250.9,Basins_100-325m,Cfin,CV,15.84,396,02-10-22_43.88_-62.83,50503,4717,0.093400392,0.298923874,2.823757009
797,02-10-22_43.88_-62.83_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,02/10/2022,2002,10,22,N,4,WSS,-62.83,43.88,75,100,250.9,Basins_100-325m,Cfin,CV,28.36,709,02-10-22_43.88_-62.83,50503,5426,0.107439162,0.398565165,3.379633204
798,02-10-22_43.88_-62.83_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,02/10/2022,2002,10,22,N,4,WSS,-62.83,43.88,100,150,250.9,Basins_100-325m,Cfin,CV,38.46,1923,02-10-22_43.88_-62.83,50503,7349,0.145516108,0.597847748,3.675287501
799,02-10-22_43.88_-62.83_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,02/10/2022,2002,10,22,N,4,WSS,-62.83,43.88,150,175,250.9,Basins_100-325m,Cfin,CV,106.8,2670,02-10-22_43.88_-62.83,50503,10019,0.198384254,0.697489039,4.680277658
800,02-10-22_43.88_-62.83_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,02/10/2022,2002,10,22,N,4,WSS,-62.83,43.88,175,200,250.9,Basins_100-325m,Cfin,CV,158.52,3963,02-10-22_43.88_-62.83,50503,13982,0.27685484,0.797130331,5.072169306
801,02-10-22_43.88_-62.83_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,02/10/2022,2002,10,22,N,4,WSS,-62.83,43.88,200,225,250.9,Basins_100-325m,Cfin,CV,262.04,6551,02-10-22_43.88_-62.83,50503,20533,0.406569907,0.896771622,5.572306112
802,02-10-22_43.88_-62.83_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,02/10/2022,2002,10,22,N,4,WSS,-62.83,43.88,225,250,250.9,Basins_100-325m,Cfin,CV,1198.8,29970,02-10-22_43.88_-62.83,50503,50503,1,0.996412914,7.089910155
803,03-04-18_43.84_-62.84_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/04/2018,2003,4,18,D,1805,WSS,-62.84,43.84,0,25,240.6,Basins_100-325m,Cfin,CV,48.32,1208,03-04-18_43.84_-62.84,18976,1208,0.063659359,0.103906899,3.898329678
804,03-04-18_43.84_-62.84_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/04/2018,2003,4,18,D,1805,WSS,-62.84,43.84,25,50,240.6,Basins_100-325m,Cfin,CV,74.32,1858,03-04-18_43.84_-62.84,18976,3066,0.161572513,0.207813799,4.321745704
805,03-04-18_43.84_-62.84_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/04/2018,2003,4,18,D,1805,WSS,-62.84,43.84,50,75,240.6,Basins_100-325m,Cfin,CV,170.64,4266,03-04-18_43.84_-62.84,18976,7332,0.386382799,0.311720698,5.14539926
806,03-04-18_43.84_-62.84_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/04/2018,2003,4,18,D,1805,WSS,-62.84,43.84,75,100,240.6,Basins_100-325m,Cfin,CV,248.96,6224,03-04-18_43.84_-62.84,18976,13556,0.714376054,0.415627598,5.521300905
807,03-04-18_43.84_-62.84_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/04/2018,2003,4,18,D,1805,WSS,-62.84,43.84,100,135,240.6,Basins_100-325m,Cfin,CV,17.54285714,614,03-04-18_43.84_-62.84,18976,14170,0.746732715,0.561097257,2.920084655
808,03-04-18_43.84_-62.84_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/04/2018,2003,4,18,D,1805,WSS,-62.84,43.84,135,175,240.6,Basins_100-325m,Cfin,CV,34.8,1392,03-04-18_43.84_-62.84,18976,15562,0.820088533,0.727348296,3.577947893
809,03-04-18_43.84_-62.84_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/04/2018,2003,4,18,D,1805,WSS,-62.84,43.84,175,200,240.6,Basins_100-325m,Cfin,CV,97.2,2430,03-04-18_43.84_-62.84,18976,17992,0.948145025,0.831255195,4.587006215
810,03-04-18_43.84_-62.84_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/04/2018,2003,4,18,D,1805,WSS,-62.84,43.84,200,225,240.6,Basins_100-325m,Cfin,CV,11.8,295,03-04-18_43.84_-62.84,18976,18287,0.963690978,0.935162095,2.549445171
811,03-04-18_43.84_-62.84_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/04/2018,2003,4,18,D,1805,WSS,-62.84,43.84,225,240,240.6,Basins_100-325m,Cfin,CV,45.93333333,689,03-04-18_43.84_-62.84,18976,18976,1,0.997506234,3.848728155
812,03-10-20_43.26_-65.04_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,03/10/2020,2003,10,20,N,612,WSS,-65.04,43.26,1,16,164.6,Basins_100-325m,Cfin,CV,153.8666667,2308,03-10-20_43.26_-65.04,69556,2308,0.033181897,0.097205346,5.042564532
813,03-10-20_43.26_-65.04_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,03/10/2020,2003,10,20,N,612,WSS,-65.04,43.26,16,29,164.6,Basins_100-325m,Cfin,CV,5.538461538,72,03-10-20_43.26_-65.04,69556,2380,0.034217034,0.17618469,1.877701899
814,03-10-20_43.26_-65.04_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,03/10/2020,2003,10,20,N,612,WSS,-65.04,43.26,29,45,164.6,Basins_100-325m,Cfin,CV,27,432,03-10-20_43.26_-65.04,69556,2812,0.040427857,0.273390036,3.33220451
815,03-10-20_43.26_-65.04_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,03/10/2020,2003,10,20,N,612,WSS,-65.04,43.26,45,60,164.6,Basins_100-325m,Cfin,CV,30.6,459,03-10-20_43.26_-65.04,69556,3271,0.047026856,0.364520049,3.453157121
816,03-10-20_43.26_-65.04_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,03/10/2020,2003,10,20,N,612,WSS,-65.04,43.26,60,75,164.6,Basins_100-325m,Cfin,CV,20.66666667,310,03-10-20_43.26_-65.04,69556,3581,0.051483697,0.455650061,3.075774981
817,03-10-20_43.26_-65.04_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,03/10/2020,2003,10,20,N,612,WSS,-65.04,43.26,75,89,164.6,Basins_100-325m,Cfin,CV,159.3571429,2231,03-10-20_43.26_-65.04,69556,5812,0.083558572,0.540704739,5.077403471
818,03-10-20_43.26_-65.04_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,03/10/2020,2003,10,20,N,612,WSS,-65.04,43.26,89,125,164.6,Basins_100-325m,Cfin,CV,583.1666667,20994,03-10-20_43.26_-65.04,69556,26806,0.385387314,0.759416768,6.37018633
819,03-10-20_43.26_-65.04_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,03/10/2020,2003,10,20,N,612,WSS,-65.04,43.26,125,140,164.6,Basins_100-325m,Cfin,CV,1492.066667,22381,03-10-20_43.26_-65.04,69556,49187,0.707156823,0.85054678,7.308587449
820,03-10-20_43.26_-65.04_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,03/10/2020,2003,10,20,N,612,WSS,-65.04,43.26,140,157,164.6,Basins_100-325m,Cfin,CV,1198.176471,20369,03-10-20_43.26_-65.04,69556,69556,1,0.953827461,7.089390326
821,03-10-23_43.91_-62.92_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/10/2023,2003,10,23,D,1431,WSS,-62.92,43.91,0,25,262,Basins_100-325m,Cfin,CV,33.32,833,03-10-23_43.91_-62.92,81069,833,0.010275198,0.095419847,3.535728275
822,03-10-23_43.91_-62.92_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/10/2023,2003,10,23,D,1431,WSS,-62.92,43.91,25,49,262,Basins_100-325m,Cfin,CV,53.08333333,1274,03-10-23_43.91_-62.92,81069,2107,0.025990206,0.187022901,3.990526067
823,03-10-23_43.91_-62.92_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/10/2023,2003,10,23,D,1431,WSS,-62.92,43.91,49,76,262,Basins_100-325m,Cfin,CV,12.74074074,344,03-10-23_43.91_-62.92,81069,2451,0.030233505,0.290076336,2.620365197
824,03-10-23_43.91_-62.92_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/10/2023,2003,10,23,D,1431,WSS,-62.92,43.91,76,101,262,Basins_100-325m,Cfin,CV,77.68,1942,03-10-23_43.91_-62.92,81069,4393,0.054188407,0.385496183,4.365388994
825,03-10-23_43.91_-62.92_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/10/2023,2003,10,23,D,1431,WSS,-62.92,43.91,126,157,262,Basins_100-325m,Cfin,CV,119.483871,3704,03-10-23_43.91_-62.92,81069,8097,0.099877882,0.599236641,4.791515893
826,03-10-23_43.91_-62.92_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/10/2023,2003,10,23,D,1431,WSS,-62.92,43.91,157,199,262,Basins_100-325m,Cfin,CV,239.6428571,10065,03-10-23_43.91_-62.92,81069,18162,0.224031381,0.759541985,5.483313914
827,03-10-23_43.91_-62.92_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/10/2023,2003,10,23,D,1431,WSS,-62.92,43.91,199,229,262,Basins_100-325m,Cfin,CV,712.9666667,21389,03-10-23_43.91_-62.92,81069,39551,0.487868359,0.874045802,6.570836276
828,03-10-23_43.91_-62.92_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,03/10/2023,2003,10,23,D,1431,WSS,-62.92,43.91,229,260,262,Basins_100-325m,Cfin,CV,1339.290323,41518,03-10-23_43.91_-62.92,81069,81069,1,0.992366412,7.200641528
829,04-04-27_43.26_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/04/2027,2004,4,27,N,408,WSS,-65.05,43.26,0,15,164.6,Basins_100-325m,Cfin,CV,0,0,04-04-27_43.26_-65.05,13140,0,0,0.091130012,0
830,04-04-27_43.26_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/04/2027,2004,4,27,N,408,WSS,-65.05,43.26,15,30,164.6,Basins_100-325m,Cfin,CV,37.06666667,556,04-04-27_43.26_-65.05,13140,556,0.042313546,0.182260024,3.639339009
831,04-04-27_43.26_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/04/2027,2004,4,27,N,408,WSS,-65.05,43.26,30,45,164.6,Basins_100-325m,Cfin,CV,0,0,04-04-27_43.26_-65.05,13140,556,0.042313546,0.273390036,0
832,04-04-27_43.26_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/04/2027,2004,4,27,N,408,WSS,-65.05,43.26,45,60,164.6,Basins_100-325m,Cfin,CV,33.33333333,500,04-04-27_43.26_-65.05,13140,1056,0.080365297,0.364520049,3.5361167
833,04-04-27_43.26_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/04/2027,2004,4,27,N,408,WSS,-65.05,43.26,60,75,164.6,Basins_100-325m,Cfin,CV,25.66666667,385,04-04-27_43.26_-65.05,13140,1441,0.109665145,0.455650061,3.283414346
834,04-04-27_43.26_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/04/2027,2004,4,27,N,408,WSS,-65.05,43.26,75,100,164.6,Basins_100-325m,Cfin,CV,133.84,3346,04-04-27_43.26_-65.05,13140,4787,0.364307458,0.607533414,4.90408889
835,04-04-27_43.26_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/04/2027,2004,4,27,N,408,WSS,-65.05,43.26,100,125,164.6,Basins_100-325m,Cfin,CV,125.88,3147,04-04-27_43.26_-65.05,13140,7934,0.603805175,0.759416768,4.843241758
836,04-04-27_43.26_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/04/2027,2004,4,27,N,408,WSS,-65.05,43.26,125,140,164.6,Basins_100-325m,Cfin,CV,54.6,819,04-04-27_43.26_-65.05,13140,8753,0.666133942,0.85054678,4.018183201
837,04-04-27_43.26_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/04/2027,2004,4,27,N,408,WSS,-65.05,43.26,140,160,164.6,Basins_100-325m,Cfin,CV,219.35,4387,04-04-27_43.26_-65.05,13140,13140,1,0.972053463,5.395217191
838,04-04-28_44_-59.04_Cfin_CV,SS_CALSPP,GUL3,BIONESS 0.5m,04/04/2028,2004,4,28,N,618,ESS,-59.04,44,0,50,500,Slope_325-750m,Cfin,CV,8.48,424,04-04-28_44_-59.04,3635,424,0.116643741,0.1,2.249184316
839,04-04-28_44_-59.04_Cfin_CV,SS_CALSPP,GUL3,BIONESS 0.5m,04/04/2028,2004,4,28,N,618,ESS,-59.04,44,50,100,500,Slope_325-750m,Cfin,CV,14.18,709,04-04-28_44_-59.04,3635,1133,0.311691884,0.2,2.719978772
840,04-04-28_44_-59.04_Cfin_CV,SS_CALSPP,GUL3,BIONESS 0.5m,04/04/2028,2004,4,28,N,618,ESS,-59.04,44,100,160,500,Slope_325-750m,Cfin,CV,21.66666667,1300,04-04-28_44_-59.04,3635,2433,0.669325997,0.32,3.120895417
841,04-04-28_44_-59.04_Cfin_CV,SS_CALSPP,GUL3,BIONESS 0.5m,04/04/2028,2004,4,28,N,618,ESS,-59.04,44,160,220,500,Slope_325-750m,Cfin,CV,9.583333333,575,04-04-28_44_-59.04,3635,3008,0.827510316,0.44,2.359280437
842,04-04-28_44_-59.04_Cfin_CV,SS_CALSPP,GUL3,BIONESS 0.5m,04/04/2028,2004,4,28,N,618,ESS,-59.04,44,220,280,500,Slope_325-750m,Cfin,CV,4.333333333,260,04-04-28_44_-59.04,3635,3268,0.899037139,0.56,1.673976434
843,04-04-28_44_-59.04_Cfin_CV,SS_CALSPP,GUL3,BIONESS 0.5m,04/04/2028,2004,4,28,N,618,ESS,-59.04,44,280,340,500,Slope_325-750m,Cfin,CV,1.233333333,74,04-04-28_44_-59.04,3635,3342,0.919394773,0.68,0.803495238
844,04-04-28_44_-59.04_Cfin_CV,SS_CALSPP,GUL3,BIONESS 0.5m,04/04/2028,2004,4,28,N,618,ESS,-59.04,44,340,400,500,Slope_325-750m,Cfin,CV,2.083333333,125,04-04-28_44_-59.04,3635,3467,0.953782669,0.8,1.126011263
845,04-04-28_44_-59.04_Cfin_CV,SS_CALSPP,GUL3,BIONESS 0.5m,04/04/2028,2004,4,28,N,618,ESS,-59.04,44,400,450,500,Slope_325-750m,Cfin,CV,1.02,51,04-04-28_44_-59.04,3635,3518,0.96781293,0.9,0.703097511
846,04-04-28_44_-59.04_Cfin_CV,SS_CALSPP,GUL3,BIONESS 0.5m,04/04/2028,2004,4,28,N,618,ESS,-59.04,44,450,500,500,Slope_325-750m,Cfin,CV,2.34,117,04-04-28_44_-59.04,3635,3635,1,1,1.205970807
847,04-10-20_43.25_-65.03_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/10/2020,2004,10,20,N,225,WSS,-65.03,43.25,0,15,164.6,Basins_100-325m,Cfin,CV,40,600,04-10-20_43.25_-65.03,24210,600,0.024783147,0.091130012,3.713572067
848,04-10-20_43.25_-65.03_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/10/2020,2004,10,20,N,225,WSS,-65.03,43.25,15,30,164.6,Basins_100-325m,Cfin,CV,47.53333333,713,04-10-20_43.25_-65.03,24210,1313,0.054233788,0.182260024,3.882250847
849,04-10-20_43.25_-65.03_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/10/2020,2004,10,20,N,225,WSS,-65.03,43.25,30,45,164.6,Basins_100-325m,Cfin,CV,32.86666667,493,04-10-20_43.25_-65.03,24210,1806,0.074597274,0.273390036,3.522431246
850,04-10-20_43.25_-65.03_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/10/2020,2004,10,20,N,225,WSS,-65.03,43.25,45,60,164.6,Basins_100-325m,Cfin,CV,7.933333333,119,04-10-20_43.25_-65.03,24210,1925,0.079512598,0.364520049,2.189789599
851,04-10-20_43.25_-65.03_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/10/2020,2004,10,20,N,225,WSS,-65.03,43.25,60,85,164.6,Basins_100-325m,Cfin,CV,24.12,603,04-10-20_43.25_-65.03,24210,2528,0.104419661,0.516403402,3.223664342
852,04-10-20_43.25_-65.03_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/10/2020,2004,10,20,N,225,WSS,-65.03,43.25,85,110,164.6,Basins_100-325m,Cfin,CV,29.32,733,04-10-20_43.25_-65.03,24210,3261,0.134696406,0.668286756,3.411807561
853,04-10-20_43.25_-65.03_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/10/2020,2004,10,20,N,225,WSS,-65.03,43.25,110,125,164.6,Basins_100-325m,Cfin,CV,182.4666667,2737,04-10-20_43.25_-65.03,24210,5998,0.247748864,0.759416768,5.212032998
854,04-10-20_43.25_-65.03_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/10/2020,2004,10,20,N,225,WSS,-65.03,43.25,125,140,164.6,Basins_100-325m,Cfin,CV,907.6666667,13615,04-10-20_43.25_-65.03,24210,19613,0.810119785,0.85054678,6.811978324
855,04-10-20_43.25_-65.03_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,04/10/2020,2004,10,20,N,225,WSS,-65.03,43.25,140,155,164.6,Basins_100-325m,Cfin,CV,306.4666667,4597,04-10-20_43.25_-65.03,24210,24210,1,0.941676792,5.72836668
